"","year","state_code","population","age_0_to_4","age_05_to_09","age_10_to_19","age_20_to_24","age_25_to_29","age_30_to_34","age_35_to_39","age_40_to_44","age_45_to_49","age_50_to_54","age_55_to_59","age_60_to_64","age_65_to_69","age_70_to_74","age_75_to_79","age_80_to_84","age_85_plus","female","male","married","widowed","divorced","separated","never_married_or_under_15_years_old","u_s_citizen_by_naturalization","not_a_citizen_of_the_u_s","entered_us_before_2000","entered_us_in_2000_or_later","speaks_english_less_than_very_well","less_than_high_school","high_school_graduate_ged_or_alternative_credential","some_college_associate_degree","bachelors_degree_or_higher","males_in_civilian_labor_force","females_in_civilian_labor_force","unemployed_males","unemployed_females","private_wage_and_salary_workers","government_workers","self_employed_not_incorporated","self_employed_incorporated","accommodation_and_food_services_and_arts_entertainment_and_recreation","construction","education","finance_insurance_and_real_estate","health_care_social_assistance","information","manufacturing","other_services","professional_scientific_management_and_administrative_services","public_administration","retail","transportation_warehousing_utilities_natural_resources","wholesale_trade","other","management_professional","services","sales_and_office","construction_and_extracion","maintenance_and_repair","production_transportation_and_material_moving","educational_instruction_and_library_occupations","arts_design_entertainment_sports_and_media_occupations","healthcare_practitioner_and_technical_occupations","other_2","individuals_below_poverty","individuals_above_poverty","not_determined","median_personal_earnings","median_personal_earnings_excl_0_and_neg","u_s_citizen_by_0turalization","high_school_graduate_ged_or_alter0tive_credential","fi0nce_insurance_and_real_estate","professio0l_scientific_ma0gement_and_administrative_services","transportation_warehousing_utilities_0tural_resources","ma0gement_professio0l","mainte0nce_and_repair","educatio0l_instruction_and_library_occupations","median_perso0l_earnings","median_perso0l_earnings_excl_0_and_neg","occupied_housing_units","total_number_of_family_households","family_households_in_poverty","family_households_not_in_poverty","owner_occupied_units","renter_occupied_units","under_20_percent_of_hh_income","x20_to_25_percent_of_hh_income","x25_to_30_percent_of_hh_income","x30_to_35_percent_of_hh_income","x35_percent_of_hh_income","under_15_percent_of_hh_income","x15_to_20_percent_of_hh_income","x20_to_25_percent_of_hh_income_2","x25_to_30_percent_of_hh_income_2","x30_to_35_percent_of_hh_income_2","x35_percent","crowded_units","median_household_income","x85_plus","poulation"
"637",2018,11,1268,0,0,0,106,210,418,112,59,157,0,0,0,38,168,0,0,0,775,493,442,0,126,0,700,364,904,318,950,0,0,78,0,1084,415,505,35,79,785,140,120,0,47,0,120,59,42,0,0,181,421,140,35,0,0,79,819,216,0,0,154,0,0,0,0,79,103,1059,106,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268
"638",2018,12,108119,2687,3371,6783,6075,6586,12328,15212,10997,11295,8933,8654,6241,3427,2330,1685,1246,0,57223,50896,59069,3531,15605,1063,28851,45254,62865,38462,69657,42696,3918,21496,19037,41796,35209,31537,1268,1824,52276,4676,10492,8737,6766,10359,3990,6097,8062,3257,3495,5302,15506,1571,5961,3646,3062,289,52781,14648,16291,7685,1324,4040,3487,3206,4298,359,12548,94948,623,20000,30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,108119
"639",2018,13,14200,285,40,1129,566,1007,2550,1633,1820,1940,1463,990,525,121,131,0,0,0,8007,6193,10788,0,846,0,2566,6050,8150,4140,10060,5429,502,3478,2758,5397,4761,4785,169,0,5914,781,3646,809,585,743,384,513,622,324,133,1850,4226,564,778,335,196,0,4683,4790,2141,492,326,529,334,283,622,0,1933,11935,332,15000,25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200
"640",2018,15,642,0,0,0,0,0,122,416,0,27,0,77,0,0,0,0,0,0,223,419,268,0,77,0,297,104,538,104,538,0,0,0,446,196,419,146,0,0,0,0,565,0,0,0,0,0,0,0,0,538,0,0,27,0,0,0,77,538,27,0,0,0,0,0,0,0,374,268,0,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642
"641",2018,16,541,0,0,0,0,0,0,91,46,0,0,0,0,0,404,0,0,0,450,91,137,34,370,0,0,541,0,495,46,46,46,370,125,0,91,0,0,0,91,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,34,507,0,19800,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
"642",2018,17,5691,89,0,185,401,479,1165,608,1316,463,409,116,402,0,58,0,0,0,3708,1983,3887,0,641,189,974,2321,3370,1332,4359,1600,128,339,1262,3287,1481,2636,85,0,4099,116,305,236,495,0,167,185,483,221,665,164,822,0,532,888,134,0,2548,580,1073,0,0,707,82,222,479,0,681,4862,148,40000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691
"643",2018,18,1730,0,0,64,160,181,160,132,225,300,122,386,0,0,0,0,0,0,831,899,1048,0,0,0,682,626,1104,579,1151,79,0,55,411,1040,899,690,0,0,1029,448,89,100,0,0,165,36,493,0,328,0,376,0,136,67,65,0,589,35,217,0,0,266,89,76,458,0,141,1589,0,36500,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730
"644",2018,19,881,0,0,10,287,0,0,33,431,120,0,0,0,0,0,0,0,0,464,417,464,0,0,0,417,132,749,132,749,0,0,0,0,584,417,464,0,0,10,739,33,99,10,0,772,0,0,0,0,0,99,0,0,0,0,0,99,297,0,0,0,0,153,0,332,0,287,584,10,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881
"645",2018,20,2444,0,0,1031,496,299,456,0,70,0,80,0,0,0,12,0,0,0,1069,1375,536,12,70,0,1826,70,2374,92,2352,488,0,0,162,755,765,1057,0,0,1572,491,70,0,996,456,531,0,0,0,0,0,70,0,80,0,0,0,391,1114,483,0,0,456,0,0,0,0,1771,536,137,5000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444
"646",2018,21,1033,0,0,238,0,93,0,55,219,86,119,0,65,0,0,158,0,0,510,523,596,158,41,0,238,309,724,456,577,354,158,134,65,438,438,41,0,0,434,45,0,0,88,26,45,93,0,0,227,0,0,0,0,0,0,0,781,0,47,0,0,119,86,0,0,0,85,901,47,19200,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033
"647",2018,22,3376,0,0,61,307,0,675,978,244,433,318,253,107,0,0,0,0,0,1520,1856,3008,0,0,0,368,1486,1890,678,2698,1524,0,1510,818,556,1827,601,307,0,1337,107,1300,96,0,625,207,106,0,0,0,452,465,0,619,366,0,0,1180,700,689,453,217,0,137,0,0,0,0,3376,0,16000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376
"648",2018,24,10866,458,0,536,1389,897,953,1812,1379,865,707,613,485,470,0,302,0,0,6873,3993,5762,412,747,271,3674,3828,7038,3050,7816,3423,498,2126,2060,3661,3379,3831,0,77,4737,1359,1242,915,644,1195,277,195,916,0,308,1423,1576,893,176,650,0,0,4128,3310,1008,878,62,651,124,537,168,0,1021,9845,0,24000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10866
"649",2018,25,81900,1191,2672,3595,4272,10866,10320,13472,9129,7398,6718,6242,3741,785,886,291,272,0,41943,39957,46957,1164,6793,2325,24661,24391,57509,21710,60190,44958,4715,32477,14336,15195,33072,27458,2042,1243,42638,1854,14046,6908,7666,11265,3215,1900,6573,274,2315,10328,13853,317,3143,4412,185,655,25062,29904,5719,10289,903,5358,2289,403,1318,655,6963,74401,536,25000,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,81900
"650",2018,26,5113,402,436,0,172,419,1178,1217,647,216,82,210,134,0,0,0,0,0,3143,1970,3708,0,41,0,1364,1292,3821,865,4248,1138,91,229,594,3189,1207,1496,0,86,2742,450,485,0,47,0,626,0,587,0,1559,55,57,99,524,123,0,86,2826,229,1199,0,0,98,355,0,320,86,0,5107,6,20000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113
"651",2018,27,2452,0,0,131,240,741,974,0,18,202,146,0,0,0,0,0,0,0,1717,735,2045,0,148,0,259,425,2027,294,2158,0,0,0,465,1616,735,1474,0,0,1917,128,276,0,0,0,447,608,383,0,232,276,173,0,0,0,202,0,1115,511,359,0,0,0,467,0,0,0,366,1958,128,25000,45900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452
"652",2018,28,939,0,0,86,0,0,71,273,0,134,63,312,0,0,0,0,0,0,853,86,628,225,0,0,86,375,564,312,627,532,0,296,273,284,0,438,0,134,344,288,0,0,0,0,63,241,257,0,0,0,0,0,0,71,0,134,548,0,225,0,0,0,32,0,0,134,71,868,0,24000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939
"653",2018,29,2207,0,0,273,134,233,158,250,604,250,0,200,105,0,0,0,0,0,649,1558,1567,0,233,0,407,1052,1155,1066,1141,253,0,93,376,1331,1360,556,105,107,805,920,124,0,164,38,165,0,126,0,0,0,105,755,443,0,158,0,640,259,445,38,496,0,165,164,0,0,0,1304,903,28000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207
"654",2018,30,150,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,150,0,0,150,0,0,150,0,0,0,150,0,0,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,150,0,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
"655",2018,31,1674,0,0,0,106,0,0,876,692,0,0,0,0,0,0,0,0,0,982,692,1568,0,0,0,106,692,982,0,1674,1674,0,0,876,692,692,982,0,0,1674,0,0,0,0,0,0,0,876,0,692,0,0,0,0,106,0,0,0,876,0,0,0,692,106,0,0,0,106,1568,0,22800,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674
"656",2018,32,2926,0,0,0,0,161,896,70,223,808,378,0,179,173,38,0,0,0,1821,1105,2403,235,38,0,250,1662,1264,795,2131,737,54,728,608,1476,569,1280,0,0,1198,359,292,93,249,68,359,203,174,0,249,292,130,0,218,0,0,0,1385,125,388,0,0,249,0,492,287,0,0,2926,0,20000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926
"657",2018,33,1549,0,0,0,163,394,0,0,0,460,307,72,96,0,0,0,57,0,1098,451,955,0,419,0,175,1220,329,537,1012,575,102,658,457,169,322,900,0,72,838,0,122,420,137,102,0,0,245,0,395,62,280,0,61,98,0,0,256,465,60,102,0,493,0,0,173,0,112,1437,0,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549
"658",2018,34,37029,394,163,2310,1629,3474,3976,5627,5275,4925,3310,2343,1452,629,441,635,291,0,21603,15426,20806,1294,3267,851,10811,15490,21539,14581,22448,17927,2734,11398,6964,9645,12954,13424,72,622,20920,1865,5216,876,1458,6002,1557,2421,2758,311,1628,4920,3343,895,1674,1355,615,154,13577,8268,5538,4532,874,2127,1316,233,410,154,2973,33597,459,25000,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,37029
"659",2018,35,760,0,0,88,0,0,0,0,319,245,67,0,41,0,0,0,0,0,431,329,558,0,0,0,202,198,562,198,562,204,75,0,84,513,329,390,0,0,538,181,0,0,0,0,332,0,67,0,0,0,43,114,163,0,0,0,84,114,88,0,0,75,332,0,67,0,0,760,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
"660",2018,36,29437,768,78,1083,1844,1865,2234,3685,4259,2869,2790,3156,1601,452,1335,922,429,0,17338,12099,16240,1881,3667,458,7191,13409,16028,12152,17285,8499,2267,5522,3468,13400,9119,9007,172,461,13518,1742,4127,1242,2236,1800,2953,2192,1701,129,618,2338,3908,658,1538,485,346,269,14086,4358,4286,1473,179,1087,1053,1767,879,269,3637,25554,246,23600,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,29437
"661",2018,37,7753,77,304,603,879,556,1136,1080,1478,0,716,388,58,200,0,50,228,0,4485,3268,4410,50,454,0,2839,2357,5396,2246,5507,2483,302,1235,691,3356,2034,1990,74,252,3274,992,433,193,298,746,465,195,562,0,669,552,516,0,390,499,0,0,3579,1199,794,546,87,273,415,298,562,0,726,6705,322,11100,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7753
"662",2018,39,2909,0,0,0,221,222,922,456,157,234,348,153,62,74,0,60,0,0,1606,1303,2394,0,140,0,375,1571,1338,938,1971,406,325,410,566,1387,969,1185,0,0,1924,457,328,123,336,0,495,158,653,0,311,48,466,100,112,162,0,0,1088,634,49,0,48,226,295,175,394,0,27,2773,109,35000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909
"663",2018,40,2572,0,218,394,274,147,206,148,239,0,0,0,0,0,420,526,0,0,1211,1361,1686,0,0,0,886,1185,1387,1185,1387,1864,0,0,420,1266,913,147,0,0,1266,0,0,0,0,0,0,0,353,0,0,765,148,0,0,0,0,0,1454,765,0,0,0,0,0,0,353,0,0,2572,0,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572
"664",2018,41,2259,0,0,0,0,95,201,306,287,359,701,310,0,0,0,0,0,0,1549,710,1604,0,560,0,95,1732,527,1814,445,70,370,114,893,882,514,774,0,0,1379,510,0,0,49,114,746,0,154,0,277,95,291,163,0,0,0,0,1085,523,0,114,0,0,517,0,20,0,248,2011,0,27000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259
"665",2018,42,12558,93,634,807,356,1544,4097,1143,900,866,670,555,575,125,0,193,0,0,7128,5430,6576,124,934,287,4637,3108,9450,2243,10315,5747,423,4629,1632,3984,3850,4342,186,838,5570,382,1804,563,352,2190,318,712,665,97,1218,764,1537,86,256,124,0,499,6068,1717,1433,1196,431,484,239,0,491,499,1813,10598,147,17300,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12558
"666",2018,44,2429,0,0,0,121,0,475,808,30,44,304,147,285,107,108,0,0,0,1393,1036,1711,0,393,204,121,1996,433,1477,952,1386,0,1680,287,234,658,861,0,0,964,68,726,85,0,527,68,100,210,0,147,0,513,0,354,0,0,0,761,638,517,366,0,147,0,0,0,0,66,2363,0,29000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429
"667",2018,45,3209,0,0,119,0,62,335,343,578,509,119,357,56,405,118,0,208,0,1109,2100,2330,0,703,0,176,1668,1541,1725,1484,1453,283,1333,523,951,1295,676,0,0,1628,69,490,47,103,543,69,0,146,0,676,57,316,0,324,0,0,0,1544,427,137,458,0,574,69,0,0,0,334,2875,0,24000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209
"668",2018,47,2249,0,0,369,79,389,380,92,282,179,236,103,97,0,0,43,0,0,1646,603,1482,53,61,0,653,1198,1051,616,1633,203,0,43,291,1467,402,1202,58,100,1568,177,100,0,350,58,393,0,283,53,160,100,115,177,156,0,0,0,970,384,156,58,0,27,334,156,164,0,298,1892,59,13000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249
"669",2018,48,20840,0,1028,1474,1389,1997,2332,3535,2671,1687,1437,1360,1061,484,164,73,0,0,11614,9226,13874,45,1753,191,4977,7138,13702,5647,15193,5581,0,3154,4326,9259,6522,6287,198,965,11753,794,1469,471,1516,779,1268,666,1013,117,2585,1036,3047,224,353,1684,199,188,12112,2868,1979,686,251,938,1068,241,509,188,992,19673,175,20000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20840
"670",2018,49,7171,0,833,1131,664,299,580,650,1370,133,700,587,0,0,147,0,0,0,3825,3346,3725,224,399,0,2823,2080,5091,1079,6092,2860,147,740,1376,2280,1392,2038,0,0,2742,696,745,115,703,81,696,232,187,180,27,368,1294,0,315,215,0,0,3804,1727,1074,170,81,85,230,0,0,0,147,6843,181,2400,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7171
"671",2018,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,44,0,44,0,0,0,0,44,0,44,0,0,0,0,0,44,0,44,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,0,131670,131670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"672",2018,51,8106,0,116,728,356,656,922,1122,1334,671,735,320,197,338,60,458,93,0,5909,2197,4205,260,1501,14,2126,4743,3363,2438,5668,2346,108,1160,1996,3642,1757,3585,0,83,3691,1568,297,242,334,271,1136,71,892,0,381,510,770,556,591,286,0,83,3345,1465,1075,153,0,225,911,461,388,83,1056,7050,0,21900,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8106
"673",2018,53,6875,192,340,126,889,979,1062,936,520,564,346,269,279,247,0,42,0,0,4040,2835,4593,201,368,0,1713,2660,4215,1570,5305,2157,84,1173,1581,2299,1936,2847,149,0,4107,388,1036,0,147,733,161,160,676,175,111,1177,1893,0,477,230,0,0,2746,1745,706,733,0,308,88,93,456,0,1114,5761,0,29000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,6875
"674",2018,54,257,0,0,0,74,0,0,54,0,0,0,0,129,0,0,0,0,0,54,203,128,129,0,0,0,183,74,129,128,74,0,0,0,183,203,0,0,0,257,0,0,0,54,0,74,0,0,0,0,0,0,0,129,0,0,0,129,54,74,0,0,0,0,0,0,0,0,257,0,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
"675",2018,55,2180,0,0,9,0,549,332,221,44,0,448,241,336,0,0,0,0,0,932,1248,1640,0,89,0,451,1268,912,696,1484,0,0,0,552,1619,924,298,0,0,821,385,0,16,0,0,385,0,0,0,746,0,0,0,75,16,0,0,1793,0,164,0,0,0,223,0,0,0,0,2171,9,28000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180
"676",2019,1,1855,0,0,284,0,141,133,232,687,65,0,0,0,0,313,0,0,0,1146,709,1258,0,0,0,597,519,1336,0,1855,885,218,58,480,815,425,251,0,0,652,0,0,477,128,231,0,333,0,0,45,0,316,0,76,0,0,0,1535,0,134,13,0,45,0,128,0,0,45,1810,0,0,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
"677",2019,2,267,0,0,0,0,0,0,20,247,0,0,0,0,0,0,0,0,0,89,178,267,0,0,0,0,267,0,89,178,89,0,247,0,0,158,89,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,89,178,0,0,0,0,89,158,0,0,0,0,0,20,20,247,0,71600,71600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
"678",2019,4,4765,0,0,777,406,0,401,263,473,291,470,465,453,157,496,0,113,0,3374,1391,2717,496,293,0,1259,1198,3567,1291,3474,978,113,1290,806,1373,1227,1772,0,145,1806,306,1045,115,500,0,306,61,397,0,390,556,438,0,133,411,80,0,2007,727,1074,0,0,131,352,248,226,0,386,4379,0,20400,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765
"679",2019,5,890,87,0,161,0,0,321,0,102,211,0,0,0,8,0,0,0,0,318,572,321,0,0,0,569,318,572,110,780,142,8,142,102,390,211,0,69,0,69,0,0,142,0,0,0,0,0,0,0,0,0,0,69,142,0,0,748,142,0,0,0,0,0,0,0,0,773,77,40,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
"680",2019,6,49887,852,853,1834,3823,6345,6971,5624,5250,5358,3241,3154,2931,1303,641,853,154,700,28003,21884,24512,1313,5519,775,17768,19205,30682,15039,34848,15698,2270,6246,8858,24636,16172,14650,351,929,24376,3076,7865,1663,2822,1261,2618,3239,2893,1766,2264,4102,6299,972,2739,5086,959,786,22211,7288,7994,313,503,4032,2474,3216,1070,786,5228,44024,635,26900,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49887
"681",2019,8,2572,0,0,0,64,137,679,513,742,231,0,0,55,0,101,50,0,0,1737,835,1978,0,162,207,225,1278,1294,753,1819,193,40,204,432,1832,613,1398,0,0,1444,361,523,40,153,106,795,211,255,0,39,0,582,35,88,104,0,0,907,182,461,40,0,236,478,131,137,0,174,2398,0,48050,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572
"682",2019,9,24464,604,1345,2183,1559,2920,2899,3757,3205,1735,1365,1006,995,491,0,290,49,61,12738,11726,12364,61,2440,375,9224,7589,16875,6442,18022,14225,3239,5378,2675,6466,8868,7248,283,189,10257,770,5354,1216,2191,2421,1089,584,939,56,1351,1469,3820,366,813,2414,84,124,9063,6658,1197,2557,261,2869,568,717,450,124,3701,20533,230,20000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24464
"683",2019,10,412,0,0,0,27,0,166,0,0,0,0,23,196,0,0,0,0,0,225,187,362,0,23,0,27,71,341,94,318,125,121,148,45,71,121,45,0,0,287,0,0,0,0,0,0,0,45,0,71,23,0,0,148,0,0,0,196,23,27,0,0,121,45,0,0,0,0,385,27,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
"684",2019,11,1619,210,0,0,49,162,191,262,167,266,0,145,0,0,167,0,0,0,766,853,1121,0,0,0,498,614,1005,610,1009,210,0,167,102,1091,471,766,0,0,644,697,0,0,0,0,106,149,56,0,0,109,102,591,0,228,0,0,1134,96,60,0,0,167,106,0,56,0,49,1570,0,38000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619
"685",2019,12,105276,836,4192,7221,3053,8282,11389,12459,10044,9952,11516,10506,7259,3869,1938,886,1052,822,58704,46572,56224,4238,13455,2537,28822,41696,63580,34735,70541,45407,3530,24773,16467,41884,33294,30447,856,1285,46754,5183,10844,9413,5828,9290,4773,7791,4938,2101,2930,6033,13855,1330,6720,4958,1788,259,56076,13956,13733,7012,1077,3675,3082,3058,3175,432,20356,84246,674,17400,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105276
"686",2019,13,15509,198,269,524,1191,1244,1536,2557,1848,1309,1284,1947,1053,126,0,55,262,106,7537,7972,10108,659,1472,102,3168,4296,11213,4722,10787,5894,990,3137,2105,6206,5954,4591,300,430,6841,1387,2917,689,966,2501,1222,620,721,219,1273,1072,1141,301,1064,470,264,48,7139,2456,1852,2140,99,574,531,189,481,48,1721,13710,78,20000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15509
"687",2019,15,1317,0,0,139,0,0,462,0,363,0,145,67,141,0,0,0,0,0,1115,202,731,0,37,0,549,702,615,272,1045,338,555,263,37,256,63,512,0,0,802,90,145,0,115,0,90,0,0,0,0,145,0,0,410,210,67,0,280,208,687,0,0,0,90,52,0,0,551,766,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317
"688",2019,16,467,0,0,0,119,80,0,135,10,0,0,0,123,0,0,0,0,0,311,156,329,0,19,0,119,157,310,123,344,183,0,0,77,271,156,50,37,0,239,74,0,0,159,0,101,0,43,0,0,0,0,0,0,10,0,0,273,43,47,0,0,40,64,0,0,0,99,368,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
"689",2019,17,6518,0,174,95,584,1105,1189,542,750,705,400,336,199,172,175,92,0,0,4455,2063,3366,85,265,448,2354,2370,4148,1802,4716,1177,159,299,1394,3806,1619,2866,0,420,4412,315,168,132,766,132,315,700,188,0,289,939,868,0,216,505,109,72,3262,1397,720,0,0,495,439,48,85,72,692,5826,0,15000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6518
"690",2019,18,2273,0,0,535,0,801,181,0,163,169,204,0,191,29,0,0,0,0,695,1578,1087,0,260,0,926,499,1774,414,1859,197,0,239,372,1127,664,386,0,0,737,810,0,0,83,0,612,0,98,0,55,89,59,304,133,114,0,0,1144,83,413,0,0,29,506,0,98,0,775,1125,373,8500,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273
"691",2019,19,46,0,0,12,0,0,0,0,0,0,0,34,0,0,0,0,0,0,46,0,0,0,34,0,12,34,12,34,12,34,0,0,34,0,0,46,0,0,0,12,34,0,0,0,12,0,34,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,0,0,34,12,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
